path,label
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_43.csv,3
../preprocessed_data/features\meituan\15_192.168.137.4_35050_203.76.217.163_443_TCP\block_4.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_13.csv,3
../preprocessed_data/features\meituan\68_192.168.137.4_47812_113.105.154.54_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\349_192.168.137.4_58384_121.14.142.166_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_32.csv,3
../preprocessed_data/features\meituan\35_192.168.137.4_49060_101.236.65.34_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\246_192.168.137.4_43790_14.152.89.135_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\101_192.168.137.4_47192_113.105.154.54_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\141_192.168.137.140_59254_42.81.247.1_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_59.csv,3
../preprocessed_data/features\meituan\132_192.168.137.4_32846_14.215.89.6_80_TCP\block_3.csv,3
../preprocessed_data/features\meituan\114_192.168.137.4_51814_101.236.9.105_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\383_192.168.137.4_52606_119.147.106.54_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\267_192.168.137.4_43792_14.152.89.135_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_41.csv,3
../preprocessed_data/features\meituan\78_192.168.137.4_48994_103.37.142.145_443_TCP\block_7.csv,3
../preprocessed_data/features\meituan\249_192.168.137.4_33570_103.37.152.79_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\338_192.168.137.4_58358_121.14.142.166_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\343_192.168.137.4_51504_119.147.106.51_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\138_192.168.137.4_32880_49.7.21.57_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_4.csv,3
../preprocessed_data/features\meituan\219_192.168.137.4_60840_125.89.173.6_80_TCP\block_7.csv,3
../preprocessed_data/features\meituan\371_192.168.137.4_59740_103.202.146.29_443_TCP\block_5.csv,3
../preprocessed_data/features\meituan\290_192.168.137.4_60222_121.14.142.144_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\265_192.168.137.4_58456_103.37.152.84_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\152_192.168.137.4_49304_101.236.65.34_443_TCP\block_4.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_51.csv,3
../preprocessed_data/features\meituan\387_192.168.137.140_36636_42.81.54.129_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_11.csv,3
../preprocessed_data/features\meituan\32_192.168.137.4_52360_101.236.9.105_443_TCP\block_5.csv,3
../preprocessed_data/features\meituan\212_192.168.137.4_57852_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\68_192.168.137.4_47812_113.105.154.54_80_TCP\block_6.csv,3
../preprocessed_data/features\meituan\608_192.168.137.4_57418_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\228_192.168.137.4_49082_121.14.142.144_80_TCP\block_8.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_5.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_19.csv,3
../preprocessed_data/features\meituan\334_192.168.137.4_33596_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\15_192.168.137.4_35050_203.76.217.163_443_TCP\block_6.csv,3
../preprocessed_data/features\meituan\143_192.168.137.4_35050_203.76.217.163_443_TCP\block_31.csv,3
../preprocessed_data/features\meituan\234_192.168.137.4_49366_101.236.65.34_443_TCP\block_4.csv,3
../preprocessed_data/features\meituan\29_192.168.137.4_34334_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\379_192.168.137.4_58942_124.237.176.160_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\219_192.168.137.4_60840_125.89.173.6_80_TCP\block_8.csv,3
../preprocessed_data/features\meituan\425_192.168.137.4_58538_121.14.142.166_80_TCP\block_20.csv,3
../preprocessed_data/features\meituan\148_192.168.137.4_32906_14.215.89.6_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\639_192.168.137.4_33334_14.215.89.6_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\304_192.168.137.4_57936_103.37.155.13_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_27.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_29.csv,3
../preprocessed_data/features\meituan\23_192.168.137.4_33450_125.89.173.6_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\612_192.168.137.4_49794_121.14.142.144_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\425_192.168.137.4_58538_121.14.142.166_80_TCP\block_30.csv,3
../preprocessed_data/features\meituan\80_192.168.137.4_34326_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\169_192.168.137.4_33404_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\78_192.168.137.4_48994_103.37.142.145_443_TCP\block_13.csv,3
../preprocessed_data/features\meituan\425_192.168.137.4_58538_121.14.142.166_80_TCP\block_4.csv,3
../preprocessed_data/features\meituan\270_192.168.137.4_49410_101.236.65.34_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\413_192.168.137.4_53388_103.37.152.87_443_TCP\block_3.csv,3
../preprocessed_data/features\meituan\596_192.168.137.4_33180_125.89.173.6_80_TCP\block_6.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_60.csv,3
../preprocessed_data/features\meituan\34_192.168.137.140_36304_42.81.54.129_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\425_192.168.137.4_58538_121.14.142.166_80_TCP\block_26.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_34.csv,3
../preprocessed_data/features\meituan\15_192.168.137.4_35050_203.76.217.163_443_TCP\block_21.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_38.csv,3
../preprocessed_data/features\meituan\304_192.168.137.4_57936_103.37.155.13_443_TCP\block_15.csv,3
../preprocessed_data/features\meituan\401_192.168.137.4_53364_103.37.152.87_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\304_192.168.137.4_57936_103.37.155.13_443_TCP\block_14.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_34.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_40.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_10.csv,3
../preprocessed_data/features\meituan\150_192.168.137.140_34258_103.37.155.13_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\399_192.168.137.4_53386_103.37.152.87_443_TCP\block_4.csv,3
../preprocessed_data/features\meituan\328_192.168.137.4_50156_103.37.142.145_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\372_192.168.137.140_50834_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\68_192.168.137.4_47812_113.105.154.54_80_TCP\block_7.csv,3
../preprocessed_data/features\meituan\9_192.168.137.140_46666_103.37.154.74_443_TCP\block_3.csv,3
../preprocessed_data/features\meituan\254_192.168.137.4_50066_103.37.142.145_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\261_192.168.137.4_52738_101.236.9.105_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_41.csv,3
../preprocessed_data/features\meituan\414_192.168.137.4_52118_14.215.89.6_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\374_192.168.137.4_51502_119.147.106.51_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\95_192.168.137.4_58428_121.14.142.166_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_39.csv,3
../preprocessed_data/features\meituan\270_192.168.137.4_49410_101.236.65.34_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\637_192.168.137.4_34248_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\97_192.168.137.140_40230_103.37.142.230_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\173_192.168.137.140_42406_101.236.66.15_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\514_192.168.137.4_49554_121.14.142.144_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\382_192.168.137.4_58414_121.14.142.166_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_40.csv,3
../preprocessed_data/features\meituan\453_192.168.137.4_59478_14.152.89.76_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\230_192.168.137.4_58552_103.37.155.13_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\78_192.168.137.4_48994_103.37.142.145_443_TCP\block_9.csv,3
../preprocessed_data/features\meituan\464_192.168.137.4_58540_121.14.142.166_80_TCP\block_4.csv,3
../preprocessed_data/features\meituan\251_192.168.137.4_52754_101.236.9.105_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\122_192.168.137.4_53060_113.105.165.84_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\355_192.168.137.4_34786_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\317_192.168.137.4_58656_103.37.155.13_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\82_192.168.137.140_49790_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\612_192.168.137.4_49794_121.14.142.144_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_19.csv,3
../preprocessed_data/features\meituan\53_192.168.137.4_33452_125.89.173.6_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_53.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_62.csv,3
../preprocessed_data/features\meituan\71_192.168.137.4_51646_101.236.9.105_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\549_192.168.137.4_49556_121.14.142.144_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\621_192.168.137.4_60876_121.14.142.144_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\368_192.168.137.4_48358_125.89.76.1_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\132_192.168.137.4_32846_14.215.89.6_80_TCP\block_7.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_14.csv,3
../preprocessed_data/features\meituan\603_192.168.137.4_49812_183.60.174.172_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\15_192.168.137.4_35050_203.76.217.163_443_TCP\block_8.csv,3
../preprocessed_data/features\meituan\464_192.168.137.4_58540_121.14.142.166_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\380_192.168.137.4_52814_202.90.108.11_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\357_192.168.137.4_49696_121.14.142.144_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_78.csv,3
../preprocessed_data/features\meituan\195_192.168.137.4_33306_113.105.165.84_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\357_192.168.137.4_49696_121.14.142.144_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\195_192.168.137.4_33428_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\473_192.168.137.4_48642_101.236.65.34_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_33.csv,3
../preprocessed_data/features\meituan\220_192.168.137.4_56746_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\380_192.168.137.4_52814_202.90.108.11_443_TCP\block_10.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_23.csv,3
../preprocessed_data/features\meituan\446_192.168.137.4_32896_14.215.89.6_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\237_192.168.137.4_56730_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_10.csv,3
../preprocessed_data/features\meituan\88_192.168.137.4_53040_113.105.165.84_80_TCP\block_7.csv,3
../preprocessed_data/features\meituan\30_192.168.137.140_50630_103.37.142.167_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\425_192.168.137.4_58538_121.14.142.166_80_TCP\block_22.csv,3
../preprocessed_data/features\meituan\461_192.168.137.4_32856_14.215.89.6_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_21.csv,3
../preprocessed_data/features\meituan\219_192.168.137.4_60840_125.89.173.6_80_TCP\block_3.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_33.csv,3
../preprocessed_data/features\meituan\37_192.168.137.4_32834_101.236.65.45_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\258_192.168.137.4_34648_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\247_192.168.137.4_51082_14.152.89.135_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\34_192.168.137.4_47790_49.7.252.23_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\304_192.168.137.4_57936_103.37.155.13_443_TCP\block_7.csv,3
../preprocessed_data/features\meituan\227_192.168.137.4_49122_121.14.142.144_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_39.csv,3
../preprocessed_data/features\meituan\565_192.168.137.4_54134_103.37.152.52_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\393_192.168.137.140_34182_103.37.155.13_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\152_192.168.137.4_49304_101.236.65.34_443_TCP\block_6.csv,3
../preprocessed_data/features\meituan\152_192.168.137.4_47336_113.105.154.54_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\357_192.168.137.140_34136_103.37.155.13_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_19.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_36.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_59.csv,3
../preprocessed_data/features\meituan\375_192.168.137.4_43986_202.90.108.5_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\78_192.168.137.4_48994_103.37.142.145_443_TCP\block_18.csv,3
../preprocessed_data/features\meituan\119_192.168.137.4_49770_103.37.142.145_443_TCP\block_6.csv,3
../preprocessed_data/features\meituan\53_192.168.137.4_33452_125.89.173.6_80_TCP\block_7.csv,3
../preprocessed_data/features\meituan\94_192.168.137.4_33664_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\384_192.168.137.4_47854_113.105.154.54_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\475_192.168.137.4_58558_121.14.142.166_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\143_192.168.137.4_35050_203.76.217.163_443_TCP\block_30.csv,3
../preprocessed_data/features\meituan\32_192.168.137.4_52360_101.236.9.105_443_TCP\block_10.csv,3
../preprocessed_data/features\meituan\616_192.168.137.4_53514_125.89.76.1_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\368_192.168.137.140_46682_42.81.247.1_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_30.csv,3
../preprocessed_data/features\meituan\59_192.168.137.4_58254_103.37.155.13_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\401_192.168.137.4_53364_103.37.152.87_443_TCP\block_6.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_5.csv,3
../preprocessed_data/features\meituan\596_192.168.137.4_33180_125.89.173.6_80_TCP\block_10.csv,3
../preprocessed_data/features\meituan\80_192.168.137.4_46368_49.7.21.45_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\502_192.168.137.4_48702_101.236.65.34_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\15_192.168.137.4_35050_203.76.217.163_443_TCP\block_24.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_52.csv,3
../preprocessed_data/features\meituan\67_192.168.137.140_56622_103.202.146.29_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\212_192.168.137.4_33904_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\121_192.168.137.4_32844_49.7.21.57_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\357_192.168.137.4_49696_121.14.142.144_80_TCP\block_3.csv,3
../preprocessed_data/features\meituan\519_192.168.137.4_57802_103.37.155.13_443_TCP\block_3.csv,3
../preprocessed_data/features\meituan\386_192.168.137.4_52768_103.37.142.167_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_59.csv,3
../preprocessed_data/features\meituan\218_192.168.137.4_47536_106.11.23.53_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\519_192.168.137.4_57802_103.37.155.13_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\633_192.168.137.4_49848_121.14.142.144_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\261_192.168.137.4_52738_101.236.9.105_443_TCP\block_12.csv,3
../preprocessed_data/features\meituan\422_192.168.137.4_55382_121.14.142.166_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_52.csv,3
../preprocessed_data/features\meituan\53_192.168.137.4_33452_125.89.173.6_80_TCP\block_6.csv,3
../preprocessed_data/features\meituan\132_192.168.137.4_33478_14.215.89.6_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\527_192.168.137.4_57138_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_22.csv,3
../preprocessed_data/features\meituan\442_192.168.137.4_49846_121.14.142.144_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_12.csv,3
../preprocessed_data/features\meituan\385_192.168.137.4_58064_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\215_192.168.137.4_58540_103.37.155.13_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\242_192.168.137.4_49552_121.14.142.144_80_TCP\block_6.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_49.csv,3
../preprocessed_data/features\meituan\302_192.168.137.4_34708_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\140_192.168.137.4_58736_103.202.146.29_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\386_192.168.137.4_32790_125.89.173.6_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\571_192.168.137.4_57916_103.37.155.13_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_43.csv,3
../preprocessed_data/features\meituan\359_192.168.137.140_50816_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_31.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_27.csv,3
../preprocessed_data/features\meituan\367_192.168.137.4_58334_101.236.65.13_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\143_192.168.137.4_35050_203.76.217.163_443_TCP\block_20.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_38.csv,3
../preprocessed_data/features\meituan\407_192.168.137.4_51544_119.147.106.51_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\223_192.168.137.4_57808_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\20_192.168.137.4_56666_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\15_192.168.137.4_35050_203.76.217.163_443_TCP\block_28.csv,3
../preprocessed_data/features\meituan\108_192.168.137.140_35154_101.236.13.2_443_TCP\block_9.csv,3
../preprocessed_data/features\meituan\337_192.168.137.4_51492_119.147.106.51_443_TCP\block_3.csv,3
../preprocessed_data/features\meituan\249_192.168.137.4_34630_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\386_192.168.137.4_32790_125.89.173.6_80_TCP\block_5.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_72.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_38.csv,3
../preprocessed_data/features\meituan\422_192.168.137.4_55382_121.14.142.166_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\173_192.168.137.4_33642_14.215.89.6_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\438_192.168.137.4_36644_106.11.23.111_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\596_192.168.137.4_33180_125.89.173.6_80_TCP\block_9.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_28.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_30.csv,3
../preprocessed_data/features\meituan\284_192.168.137.4_53398_113.105.165.84_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\119_192.168.137.4_49770_103.37.142.145_443_TCP\block_9.csv,3
../preprocessed_data/features\meituan\261_192.168.137.4_52738_101.236.9.105_443_TCP\block_10.csv,3
../preprocessed_data/features\meituan\316_192.168.137.4_50150_103.37.142.145_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_24.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_9.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\629_192.168.137.4_57626_101.236.65.13_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_48.csv,3
../preprocessed_data/features\meituan\219_192.168.137.4_60840_125.89.173.6_80_TCP\block_6.csv,3
../preprocessed_data/features\meituan\130_192.168.137.4_34496_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\379_192.168.137.4_58942_124.237.176.160_443_TCP\block_3.csv,3
../preprocessed_data/features\meituan\33_192.168.137.4_47844_113.105.154.54_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\513_192.168.137.4_58630_121.14.142.166_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\425_192.168.137.4_58538_121.14.142.166_80_TCP\block_31.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_6.csv,3
../preprocessed_data/features\meituan\307_192.168.137.4_52770_101.236.9.105_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\370_192.168.137.4_34826_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\88_192.168.137.4_53040_113.105.165.84_80_TCP\block_13.csv,3
../preprocessed_data/features\meituan\69_192.168.137.4_59164_121.14.142.166_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\228_192.168.137.4_49082_121.14.142.144_80_TCP\block_13.csv,3
../preprocessed_data/features\meituan\380_192.168.137.4_52814_202.90.108.11_443_TCP\block_11.csv,3
../preprocessed_data/features\meituan\152_192.168.137.4_47336_113.105.154.54_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\142_192.168.137.4_53214_113.96.142.1_80_TCP\block_6.csv,3
../preprocessed_data/features\meituan\518_192.168.137.4_32808_113.96.142.1_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\478_192.168.137.4_58628_121.14.142.166_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\78_192.168.137.140_44112_202.90.108.11_443_TCP\block_3.csv,3
../preprocessed_data/features\meituan\134_192.168.137.4_57648_103.202.146.29_443_TCP\block_20.csv,3
../preprocessed_data/features\meituan\304_192.168.137.4_57936_103.37.155.13_443_TCP\block_2.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_28.csv,3
../preprocessed_data/features\meituan\15_192.168.137.4_35050_203.76.217.163_443_TCP\block_19.csv,3
../preprocessed_data/features\meituan\63_192.168.137.4_45328_125.94.50.225_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\108_192.168.137.4_34374_103.37.152.48_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\154_192.168.137.4_47966_113.105.154.54_80_TCP\block_2.csv,3
../preprocessed_data/features\meituan\497_192.168.137.4_49302_103.37.142.145_443_TCP\block_3.csv,3
../preprocessed_data/features\meituan\98_192.168.137.4_53036_113.105.165.84_80_TCP\block_3.csv,3
../preprocessed_data/features\meituan\587_192.168.137.4_57270_101.236.9.119_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\365_192.168.137.4_51490_119.147.106.51_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\602_192.168.137.4_50544_14.152.89.135_80_TCP\block_9.csv,3
../preprocessed_data/features\meituan\342_192.168.137.4_45006_125.94.50.225_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\612_192.168.137.4_49794_121.14.142.144_80_TCP\block_3.csv,3
../preprocessed_data/features\meituan\20_192.168.137.4_47814_113.105.154.54_80_TCP\block_4.csv,3
../preprocessed_data/features\meituan\622_192.168.137.4_54130_103.37.152.52_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\431_192.168.137.4_58744_103.202.146.29_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\71_192.168.137.4_51646_101.236.9.105_443_TCP\block_1.csv,3
../preprocessed_data/features\meituan\171_192.168.137.4_60784_125.89.173.6_80_TCP\block_1.csv,3
../preprocessed_data/features\meituan\143_192.168.137.4_35050_203.76.217.163_443_TCP\block_34.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_11.csv,3
../preprocessed_data/features\meituan\26_192.168.137.4_52814_202.90.108.11_443_TCP\block_17.csv,3
../preprocessed_data/features\meituan\41_192.168.137.4_40970_119.29.126.181_443_TCP\block_35.csv,3
../preprocessed_data/features\meituan\120_192.168.137.4_40970_119.29.126.181_443_TCP\block_6.csv,3
